ID,지역코드,기간코드,인허가일자,지번주소
3526,111261,19,20191025,서울특별시 강남구 역삼동 702-24번지
3527,111261,17,20111010,서울특별시 강남구 삼성동 143-27 지상3층
3528,111261,17,20151202,서울특별시 강남구 신사동 652-14 지하1층
3529,111261,17,20150908,서울특별시 강남구 역삼동 825-27 지하1층
3530,111261,19,20191211,서울특별시 강남구 삼성동 143-19번지 퍼시픽빌딩
3531,111261,17,19900312,서울특별시 강남구 역삼동 705-14번지
3532,111261,17,20160315,서울특별시 강남구 삼성동 143-16
3533,111261,17,20141209,서울특별시 강남구 역삼동 826-7 지하1층
3534,111261,17,20011031,서울특별시 강남구 신사동 588-21번지 지하1층
3535,111261,17,20101208,서울특별시 강남구 삼성동 143-35
3536,111261,17,19890918,서울특별시 강남구 논현동 248-7번지
3537,111261,17,20000628,서울특별시 강남구 역삼동 662-17번지 지하2층
3538,111261,17,19851129,서울특별시 강남구 삼성동 44-18번지
3539,111261,17,20040701,서울특별시 강남구 삼성동 143-26번지
3540,111261,17,19850422,서울특별시 강남구 역삼동 831-47번지
3541,111261,17,19850319,서울특별시 강남구 역삼동 831-42번지 .43
3542,111261,17,19991025,서울특별시 강남구 역삼동 703-5
3543,111261,17,19820209,서울특별시 강남구 역삼동 604-11
3544,111261,17,19991203,서울특별시 강남구 역삼동 823-40 지상12층
3545,111261,17,20011031,서울특별시 강남구 청담동 125-16
3546,111261,17,20000703,서울특별시 강남구 논현동 236-11 지하1층
3547,111261,19,20191108,서울특별시 강남구 신사동 587-1 선샤인호텔
3548,111261,17,20000601,서울특별시 강남구 삼성동 44-10 지하1층
3549,111261,17,19850826,서울특별시 강남구 역삼동 831
3550,111261,17,20010512,서울특별시 강남구 대치동 890-38번지 지하1층
3551,111261,17,19871112,서울특별시 강남구 삼성동 45-10번지 지하1층
3552,111261,17,20021213,서울특별시 강남구 역삼동 832-7번지 지하1층
3553,111261,17,20091119,서울특별시 강남구 역삼동 736-17번지 지하1층
3554,111261,17,20090904,서울특별시 강남구 삼성동 142-14번지 지하1층
3555,111261,17,20030923,서울특별시 강남구 삼성동 141-20번지 지상456층
3556,111261,17,20020912,서울특별시 강남구 신사동 587-1 지상2층
3557,111261,17,19991130,서울특별시 강남구 논현동 2-15 .16 지하1층
3558,111261,17,20020124,서울특별시 강남구 역삼동 705-6
3559,111261,17,20020829,서울특별시 강남구 역삼동 824-12 지하1층
3560,111261,17,20090224,서울특별시 강남구 역삼동 735-32 지하2층
3561,111261,17,20140707,서울특별시 강남구 삼성동 44-9 지하1층
3562,111261,17,20090706,서울특별시 강남구 역삼동 736-35 지상2층
3563,111261,17,19890810,서울특별시 강남구 신사동 502-5
3564,111261,17,20151208,서울특별시 강남구 신사동 502-11 지하1층
3565,111261,17,20091218,서울특별시 강남구 삼성동 143-27 지상2층
3566,111261,17,20031227,서울특별시 강남구 역삼동 677-13 지하12층
3567,111261,17,19890911,서울특별시 강남구 역삼동 677-10
3568,111261,17,20000908,서울특별시 강남구 논현동 241-16번지
3569,111261,17,20010820,서울특별시 강남구 역삼동 678-30 지하1층
3570,111261,18,20180213,서울특별시 강남구 역삼동 602번지 르메르디앙서울호텔
3571,111261,18,20180206,서울특별시 강남구 신사동 630-19번지 백영빌딩
3572,111261,17,19870225,서울특별시 강남구 역삼동 678-16번지
3573,111261,17,20161201,서울특별시 강남구 역삼동 735-11번지 지하1층
3574,111261,17,20020506,서울특별시 강남구 삼성동 143번지 지하1층
3575,111261,17,19790120,서울특별시 강남구 삼성동 1-3번지
3576,111261,17,19991011,서울특별시 강남구 역삼동 705-16
3577,111261,17,19870115,서울특별시 강남구 삼성동 142-46 지하1층
3578,111261,17,20001014,서울특별시 강남구 역삼동 702-25
3579,111261,17,19890911,서울특별시 강남구 역삼동 702-24 지하
3580,111261,17,20000809,서울특별시 강남구 역삼동 823-41 지하1층
3581,111261,17,20001130,서울특별시 강남구 청담동 98-6번지
3582,111261,17,19861229,서울특별시 강남구 역삼동 718-9
3583,111261,17,20000921,서울특별시 강남구 역삼동 822-5 지하 1층
3584,111261,17,20000818,서울특별시 강남구 역삼동 826-39
3585,111261,17,20170508,서울특별시 강남구 역삼동 677-20 45층
3586,111261,17,19870623,서울특별시 강남구 논현동 242-19번지 지하1층
3587,111261,17,20010514,서울특별시 강남구 논현동 204-4번지 지상1층
3588,111261,17,20080820,서울특별시 강남구 역삼동 831-24번지
3589,111261,17,20100908,서울특별시 강남구 삼성동 143-29번지 지하1층
3590,111261,17,20110624,서울특별시 강남구 삼성동 141-20번지 지상23층
3591,111261,17,20100201,서울특별시 강남구 역삼동 718-14번지 지상12층
3592,111261,17,19870509,서울특별시 강남구 논현동 151-30번지
3593,111261,17,20010903,서울특별시 강남구 청담동 125-12번지 지하1층
3594,111261,17,19991223,서울특별시 강남구 논현동 7-1번지 지하2층
3595,111261,17,20090216,서울특별시 강남구 역삼동 824-7번지 지상3층
3596,111261,17,20090216,서울특별시 강남구 역삼동 824-7번지 지하1층 지상2층
3597,111261,17,19870519,서울특별시 강남구 논현동 151-30 지하1층
3598,111261,17,20100414,서울특별시 강남구 역삼동 718-16
3599,111261,17,20010904,서울특별시 강남구 역삼동 650-1
3600,111261,17,20030918,서울특별시 강남구 삼성동 141-20번지 지상7층
3601,111261,17,19991221,서울특별시 강남구 역삼동 678-8번지
3602,111261,17,20020322,서울특별시 강남구 청담동 125-16 2층
3603,111261,17,19881227,서울특별시 강남구 역삼동 823-5
3604,111261,17,20010220,서울특별시 강남구 논현동 164-0번지 지상3?
3605,111261,17,19991208,서울특별시 강남구 청담동 125-16번지
3606,111261,17,19860526,서울특별시 강남구 역삼동 822-5 지하2층
3607,111261,17,19870417,서울특별시 강남구 역삼동 831-26번지
3608,111261,17,19860428,서울특별시 강남구 논현동 204-6번지
3609,111261,17,19860422,서울특별시 강남구 신사동 561-30번지
3610,111261,17,20030610,서울특별시 강남구 역삼동 703-0번지 지하1층
3611,111261,17,20071017,서울특별시 강남구 청담동 53-7번지 지상2층
3612,111261,17,20071108,서울특별시 강남구 청담동 132-17
3613,111261,17,20030326,서울특별시 강남구 역삼동 705-22
3614,111261,17,19870327,서울특별시 강남구 논현동 6-3 지층
3615,111261,17,20030630,서울특별시 강남구 역삼동 720-18 지하1층
3616,111261,17,20070920,서울특별시 강남구 논현동 237-10번지 지하1층
3617,111261,17,20130618,서울특별시 강남구 역삼동 701-1번지 지하2층
3618,111261,17,20001018,서울특별시 강남구 신사동 587-1번지
3619,111261,17,19990907,서울특별시 강남구 역삼동 705-8번지 지하1층
3620,111261,17,20081021,서울특별시 강남구 삼성동 142-29 지상23층
3621,111261,17,19991209,서울특별시 강남구 논현동 200-6 지하1층
3622,111261,17,19991216,서울특별시 강남구 청담동 124-5 .6지하1층
3623,111261,17,20001011,서울특별시 강남구 역삼동 824-29번지
3624,111261,17,19800421,서울특별시 강남구 삼성동 49-9번지
3625,111261,17,19871211,서울특별시 강남구 청담동 53-7번지 지하1층
3626,111261,17,20091130,서울특별시 강남구 역삼동 736-17번지 지하2층
3627,111261,17,20011211,서울특별시 강남구 역삼동 831-27번지
3628,111261,17,20110329,서울특별시 강남구 청담동 52-3번지 호텔프리마 지상11층
3629,111261,17,20140421,서울특별시 강남구 삼성동 141-33 지하2층호
3630,111261,17,20110210,서울특별시 강남구 역삼동 677-20번지 지하1층 지하2층
3631,111261,17,19910213,서울특별시 강남구 역삼동 824-8번지
3632,111261,17,20110323,서울특별시 강남구 역삼동 838-4 지하1층
3633,111261,17,19830730,서울특별시 강남구 논현동 242-53번지 가헌빌딩
3634,111261,17,20060118,서울특별시 강남구 역삼동 718-14번지 지상 3~5층
3635,111261,17,20130826,서울특별시 강남구 논현동 98 지하1층
3636,111261,17,20070726,서울특별시 강남구 삼성동 143
3637,111261,17,19880513,서울특별시 강남구 논현동 218-25
3638,111261,17,20120830,서울특별시 강남구 삼성동 143-27 지상4층
3639,111261,17,19880129,서울특별시 강남구 역삼동 735-31
3640,111261,18,20180809,서울특별시 강남구 역삼동 824-7번지 4층
3641,111261,18,20180731,서울특별시 강남구 삼성동 144-6번지
3642,111261,19,20190417,서울특별시 강남구 역삼동 826-41번지 지하1층
3643,111261,17,20010918,서울특별시 강남구 역삼동 688-2 지하1층
3644,111261,19,20191002,서울특별시 강남구 청담동 52-3번지 프리마호텔
3645,111261,19,20190919,서울특별시 강남구 청담동 129-11번지 세신빌딩 16층
3646,111261,19,20190924,서울특별시 강남구 논현동 248-7번지 임피리얼 팰리스호텔
3647,111261,17,20000121,서울특별시 강남구 역삼동 826-8번지 지하1층
3648,111261,17,19840211,서울특별시 강남구 역삼동 831-42번지 .43호
3649,111261,17,20051228,서울특별시 강남구 청담동 53-7번지 신관 지하1층
3650,111261,19,20190618,서울특별시 강남구 역삼동 736-9 1층
3651,111261,19,20190429,서울특별시 강남구 역삼동 719-18 시티타워
3652,111261,19,20190927,서울특별시 강남구 삼성동 143-27
3653,111261,19,20190917,서울특별시 강남구 삼성동 143-27
3654,111261,19,20190424,서울특별시 강남구 역삼동 719-18 시티타워 6-10층
3655,111261,17,20000318,서울특별시 강남구 역삼동 688-6번지 지하1층
3656,111261,17,20000515,서울특별시 강남구 신사동 539-10번지
3657,111261,17,20051013,서울특별시 강남구 역삼동 719-0 지하1층지하2층
3658,111261,17,20000114,서울특별시 강남구 역삼동 831-28 지하1층
3659,111261,17,20041223,서울특별시 강남구 역삼동 678-31번지 지하1층 지상1234층
3660,111261,17,20041019,서울특별시 강남구 역삼동 678-17번지 지하1층
3661,111261,17,20060424,서울특별시 강남구 삼성동 143-12번지 지하1층
3662,111261,17,20060920,서울특별시 강남구 역삼동 832-7번지 지하2층
3663,111261,17,20060829,서울특별시 강남구 역삼동 653번지
3664,111261,17,19830430,서울특별시 강남구 삼성동 45-10번지 지상1~2층
3665,111261,17,20080414,서울특별시 강남구 논현동 151-30번지 지하1층
3666,111261,17,20051215,서울특별시 강남구 논현동 248-7 지하1층
3667,111261,17,20070627,서울특별시 강남구 신사동 630-19 지하1층
3668,111261,17,20050721,서울특별시 강남구 역삼동 719-22 지상23층
3669,111261,17,20000518,서울특별시 강남구 역삼동 605-3 지하1층
3670,111261,17,20060621,서울특별시 강남구 역삼동 735-29 지하1층
3671,111261,17,20000418,서울특별시 강남구 삼성동 144-12 지하1층
3672,111261,17,20050618,서울특별시 강남구 삼성동 142-29 7~8층
3673,111261,17,19840714,서울특별시 강남구 역삼동 702-16 17
3674,111261,17,20080314,서울특별시 강남구 역삼동 678-33번지 지하1층 지하2층
3675,111261,17,20001211,서울특별시 강남구 논현동 211-20번지
3676,111261,17,20090224,서울특별시 강남구 역삼동 735-32 지하1층
3677,111261,17,20000504,서울특별시 강남구 논현동 192-21 오헤븐 빌딩
3678,111261,17,20010604,서울특별시 강남구 삼성동 37-15
3679,111261,17,20061017,서울특별시 강남구 대치동 890-61 지상4층
3680,111261,17,20120213,서울특별시 강남구 역삼동 825-67번지 지하1층
3681,111261,17,20111129,서울특별시 강남구 논현동 18-2번지 렉스관광호텔 2층
3682,111261,17,19870112,서울특별시 강남구 논현동 202-19번지
3683,111261,17,19861230,서울특별시 강남구 역삼동 823-33번지
3684,111261,17,19861222,서울특별시 강남구 삼성동 112-5번지 지하2층지하3층
3685,111261,17,19861129,서울특별시 강남구 역삼동 735-27번지
3686,111261,17,19861103,서울특별시 강남구 역삼동 823-10번지
3687,111261,17,19861029,서울특별시 강남구 논현동 225-3번지 .4
3688,111261,17,20020612,서울특별시 강남구 삼성동 141-10번지
3689,111261,17,19860911,서울특별시 강남구 논현동 235-9번지
3690,111261,17,19990526,서울특별시 강남구 역삼동 819-8번지
3691,111261,17,19990525,서울특별시 강남구 청담동 68-19번지
3692,111261,17,19990524,서울특별시 강남구 청담동 132-17번지
3693,111261,17,20030918,서울특별시 강남구 삼성동 141-20번지 지상910층
3694,111261,17,19991204,서울특별시 강남구 역삼동 820-9번지
3695,111261,17,20111007,서울특별시 강남구 역삼동 678-20번지 지상2층
3696,111261,17,20010416,서울특별시 강남구 논현동 202-7번지 지하3층
3697,111261,17,20010307,서울특별시 강남구 역삼동 831-17번지 지하1층
3698,111261,17,20010307,서울특별시 강남구 청담동 132-17번지 지하1층
3699,111261,17,20010206,서울특별시 강남구 역삼동 823-2번지
3700,111261,17,19981220,서울특별시 강남구 역삼동
3701,111261,17,19981220,서울특별시 강남구 삼성동 142-33번지
3702,111261,17,19981220,서울특별시 강남구 역삼동 678-39번지
3703,111261,17,19940526,서울특별시 강남구 역삼동 736-16번지
3704,111261,17,19940524,서울특별시 강남구 청담동 53-0번지
3705,111261,17,19931206,서울특별시 강남구 논현동 202-7번지
3706,111261,17,19810930,서울특별시 강남구 논현동 237-10번지
3707,111261,17,20150309,서울특별시 강남구 논현동 143-15번지
3708,111261,17,19930323,서울특별시 강남구 논현동 152-0번지
3709,111261,17,19920907,서울특별시 강남구 논현동 118-15번지
3710,111261,17,19920725,서울특별시 강남구 역삼동 680-0번지
3711,111261,17,19761220,서울특별시 강남구 신사동 502-11번지 .12
3712,111261,17,19760705,서울특별시 강남구 청담동 91-2번지 .13.14.(논현동164에서97.3.3 이전)
3713,111261,17,20160907,서울특별시 강남구 논현동 236-8번지
3714,111261,17,19781230,서울특별시 강남구 역삼동 649-7번지
3715,111261,17,20160331,서울특별시 강남구 역삼동 719-18번지 지상6층~지상10층
3716,111261,17,20160331,서울특별시 강남구 역삼동 719-18번지 지상 45층
3717,111261,17,19750402,서울특별시 강남구 역삼동 823-35번지 (94.7.20대치동911-8 에서이전)
3718,111261,17,20011228,서울특별시 강남구 역삼동 831-5번지
3719,111261,17,20011213,서울특별시 강남구 청담동 129-11번지 지상16층
3720,111261,17,19920612,서울특별시 강남구 역삼동 831-28번지
3721,111261,17,19920602,서울특별시 강남구 역삼동 823-43번지 지하1층지상1층
3722,111261,17,19920422,서울특별시 강남구 청담동 129-0번지
3723,111261,17,19911230,서울특별시 강남구 역삼동 826-36번지
3724,111261,17,19911028,서울특별시 강남구 역삼동 677-18번지
3725,111261,17,19910826,서울특별시 강남구 역삼동 677-3번지
3726,111261,17,19910801,서울특별시 강남구 논현동 106번지
3727,111261,17,19811005,서울특별시 강남구 삼성동 141-10번지
3728,111261,17,19910710,서울특별시 강남구 역삼동 825-30번지 지하1층
3729,111261,17,19790511,서울특별시 강남구 신사동 501-2번지
3730,111261,17,19910708,서울특별시 강남구 논현동 241-10번지
3731,111261,17,19790419,서울특별시 강남구 역삼동 689-10번지
3732,111261,17,19790417,서울특별시 강남구 청담동 78-1번지
3733,111261,17,19790315,서울특별시 강남구 역삼동 720-23번지
3734,111261,17,19790305,서울특별시 강남구 삼성동 117-0번지
3735,111261,17,19781220,서울특별시 강남구 청담동 41-3번지
3736,111261,17,20020111,서울특별시 강남구 역삼동 822-0번지 지하1층
3737,111261,17,19781130,서울특별시 강남구 신사동 652-16번지
3738,111261,17,19781116,서울특별시 강남구 논현동 211-16번지
3739,111261,17,19780726,서울특별시 강남구 신사동 513-4번지
3740,111261,17,19771026,서울특별시 강남구 논현동 200-7번지
3741,111261,17,19771025,서울특별시 강남구 논현동 1-0번지
3742,111261,17,20010814,서울특별시 강남구 역삼동 831-11번지 지하1층
3743,111261,17,20010810,서울특별시 강남구 역삼동 823-33번지 지하1층
3744,111261,17,19890912,서울특별시 강남구 역삼동 647-0번지
3745,111261,17,19890907,서울특별시 강남구 역삼동 823-48번지
3746,111261,17,19890901,서울특별시 강남구 삼성동 144-6번지
3747,111261,17,19890829,서울특별시 강남구 역삼동 707-18번지
3748,111261,17,19890720,서울특별시 강남구 역삼동 677-16번지
3749,111261,17,19990929,서울특별시 강남구 역삼동 703-5번지
3750,111261,17,20010504,서울특별시 강남구 청담동 53-0번지
3751,111261,17,20010427,서울특별시 강남구 역삼동 682-20번지  21 지하1층
3752,111261,17,20020706,서울특별시 강남구 논현동 242-52번지 지하1층
3753,111261,17,20020706,서울특별시 강남구 신사동 588-21번지
3754,111261,17,20020620,서울특별시 강남구 역삼동 679-4번지 로담코빌딩 지하1층
3755,111261,17,20020619,서울특별시 강남구 삼성동 143-33번지 지하1층
3756,111261,17,20020614,서울특별시 강남구 삼성동 142-23번지
3757,111261,17,20020110,서울특별시 강남구 역삼동 606번지 지상1층
3758,111261,17,20020103,서울특별시 강남구 신사동 614-1번지 지하1층
3759,111261,17,20020103,서울특별시 강남구 청담동 52-3번지 지하13층
3760,111261,17,20011231,서울특별시 강남구 역삼동 826-41번지 지하1층
3761,111261,17,19871126,서울특별시 강남구 역삼동 718-23번지
3762,111261,17,19810926,서울특별시 강남구 신사동 615-0번지 지하2호
3763,111261,17,20030228,서울특별시 강남구 역삼동 825-6번지 지하1층
3764,111261,17,20030207,서울특별시 강남구 신사동 666-15번지
3765,111261,17,20021228,서울특별시 강남구 신사동 527-2번지 지하1층
3766,111261,17,20021206,서울특별시 강남구 삼성동 143-16번지
3767,111261,17,20020924,서울특별시 강남구 역삼동 826-9번지 (지하1층)
3768,111261,17,20020923,서울특별시 강남구 역삼동 825-29번지 지하1층
3769,111261,17,20040504,서울특별시 강남구 역삼동 718-16번지 지하1층
3770,111261,17,20040322,서울특별시 강남구 논현동 118-16번지 지하1층
3771,111261,17,20040218,서울특별시 강남구 논현동 18-2번지 지하1층
3772,111261,17,20090910,서울특별시 강남구 역삼동 822번지 지하1
3773,111261,17,20090827,서울특별시 강남구 역삼동 701-1번지 아르누보씨티 지하12층
3774,111261,17,20090703,서울특별시 강남구 역삼동 720-4번지 지하1층
3775,111261,17,20090623,서울특별시 강남구 논현동 118-17번지 지하1층
3776,111261,17,20020902,서울특별시 강남구 삼성동 142-14번지 지하1층
3777,111261,17,20020314,서울특별시 강남구 역삼동 677-20번지 지하1층
3778,111261,17,20040218,서울특별시 강남구 논현동 18-2번지 지하2층
3779,111261,17,20040213,서울특별시 강남구 역삼동 825-6번지 지하1층
3780,111261,17,20031227,서울특별시 강남구 역삼동 677-13번지 지상2.3층
3781,111261,17,20031114,서울특별시 강남구 역삼동 736-38번지 지하1층
3782,111261,17,20031027,서울특별시 강남구 삼성동 144-5번지 지하1층
3783,111261,17,20000922,서울특별시 강남구 삼성동 112-5번지 (3층)
3784,111261,17,20000901,서울특별시 강남구 역삼동 831-3번지
3785,111261,17,20000823,서울특별시 강남구 역삼동 823-2번지 (지하1층)
3786,111261,17,20000729,서울특별시 강남구 청담동 68-7번지 지하1층
3787,111261,17,20000728,서울특별시 강남구 논현동 235-9번지
3788,111261,17,20000718,서울특별시 강남구 삼성동 45-12번지 지하1층
3789,111261,17,20010820,서울특별시 강남구 논현동 91-20번지 지하1층
3790,111261,17,20030306,서울특별시 강남구 역삼동 678-27번지 지상 3층
3791,111261,17,20030303,서울특별시 강남구 삼성동 114-8번지 지하1층
3792,111261,17,19991014,서울특별시 강남구 역삼동 702-24번지
3793,111261,17,19991013,서울특별시 강남구 신사동 587-1번지 지하1층 지하중층
3794,111261,17,19991011,서울특별시 강남구 청담동 48-3번지
3795,111261,17,19991009,서울특별시 강남구 역삼동 678-27번지 지하1층
3796,111261,17,19991008,서울특별시 강남구 역삼동 603-6번지
3797,111261,17,20171114,서울특별시 강남구 삼성동 141-33번지 리치타워
3798,111261,17,20170623,서울특별시 강남구 신사동 587-1번지
3799,111261,17,19870313,서울특별시 강남구 신사동 666-16번지
3800,111261,17,19870220,서울특별시 강남구 신사동 666-15번지
3801,111261,17,19850826,서울특별시 강남구 논현동 201-4번지 .10.11
3802,111261,17,19850710,서울특별시 강남구 신사동 527-2번지
3803,111261,17,19891230,서울특별시 강남구 논현동 202-7번지
3804,111261,17,19891227,서울특별시 강남구 역삼동 832-5번지
3805,111261,17,19891222,서울특별시 강남구 역삼동 820-9번지
3806,111261,17,19891123,서울특별시 강남구 삼성동 142-26번지 지하1층
3807,111261,17,19891121,서울특별시 강남구 역삼동 703-4번지
3808,111261,17,20010702,서울특별시 강남구 논현동 93-0번지 외1필지
3809,111261,17,20010626,서울특별시 강남구 삼성동 143-1번지
3810,111261,17,20010623,서울특별시 강남구 도곡동 949-3번지
3811,111261,17,20040525,서울특별시 강남구 역삼동 823-30번지 외2필지 지하1층
3812,111261,17,20000107,서울특별시 강남구 역삼동 823-30번지 2층
3813,111261,17,19850411,서울특별시 강남구 역삼동 646-14번지
3814,111261,17,19850409,서울특별시 강남구 역삼동 825-18번지
3815,111261,17,19850327,서울특별시 강남구 논현동 241-11번지
3816,111261,17,20080613,서울특별시 강남구 역삼동 825-27번지 지하1층
3817,111261,17,20080604,서울특별시 강남구 삼성동 45-12번지 지하1
3818,111261,17,20080516,서울특별시 강남구 역삼동 718-21번지 지하1층
3819,111261,17,19931201,서울특별시 강남구 역삼동 603-0번지
3820,111261,17,19930630,서울특별시 강남구 논현동 152-0번지
3821,111261,17,19990824,서울특별시 강남구 역삼동 603-7번지
3822,111261,17,19990823,서울특별시 강남구 역삼동 678-12번지 지하1층
3823,111261,17,19990812,서울특별시 강남구 역삼동 703-8번지
3824,111261,17,19990803,서울특별시 강남구 신사동 513-1번지 지하1층
3825,111261,17,19990719,서울특별시 강남구 대치동 891-37번지
3826,111261,17,19990712,서울특별시 강남구 논현동 1번지 지하1층(지하1층중층)
3827,111261,17,19991124,서울특별시 강남구 청담동 125-20번지 모나미빌딩지하1층
3828,111261,17,19991101,서울특별시 강남구 신사동 501-2번지
3829,111261,17,19991021,서울특별시 강남구 삼성동 116-0번지
3830,111261,17,19991020,서울특별시 강남구 논현동 236-6번지 지하1층
3831,111261,17,19991020,서울특별시 강남구 삼성동 143-23번지 지하1층
3832,111261,17,19990629,서울특별시 강남구 역삼동 702-28번지 지하1층
3833,111261,17,19990616,서울특별시 강남구 삼성동 8-3번지
3834,111261,17,19990609,서울특별시 강남구 역삼동 702-23번지 지하2층
3835,111261,17,19990608,서울특별시 강남구 청담동 129-0번지 지상2
3836,111261,17,19990528,서울특별시 강남구 역삼동 831-29번지 지하1층
3837,111261,17,20020315,서울특별시 강남구 역삼동 677-20번지 (지하2층)
3838,111261,17,19990421,서울특별시 강남구 삼성동 143-24번지
3839,111261,17,19981220,서울특별시 강남구 역삼동 736-58번지
3840,111261,17,19991002,서울특별시 강남구 청담동 53-4번지 지하1층
3841,111261,17,19991019,서울특별시 강남구 역삼동 646-18번지
3842,111261,17,19991019,서울특별시 강남구 역삼동 718-15번지
3843,111261,17,19821110,서울특별시 강남구 신사동 537-10번지
3844,111261,17,19821110,서울특별시 강남구 신사동 563-37번지
3845,111261,17,19820930,서울특별시 강남구 논현동 61-3번지
3846,111261,17,19910628,서울특별시 강남구 삼성동 142-33번지
3847,111261,17,19910626,서울특별시 강남구 논현동 51-6번지
3848,111261,17,19910320,서울특별시 강남구 삼성동 141-6번지
3849,111261,17,20020709,서울특별시 강남구 역삼동 826-21번지 지하2층
3850,111261,17,19820730,서울특별시 강남구 논현동 17-8번지
3851,111261,17,19820704,서울특별시 강남구 논현동 201-4번지
3852,111261,17,19820521,서울특별시 강남구 개포동 0번지
3853,111261,17,19820409,서울특별시 강남구 역삼동 653-2번지
3854,111261,17,19820320,서울특별시 강남구 논현동 5-4번지
3855,111261,17,19820122,서울특별시 강남구 역삼동 653-2번지
3856,111261,17,20010814,서울특별시 강남구 논현동 204-4번지 지하1층
3857,111261,17,19990929,서울특별시 강남구 역삼동 736-36번지
3858,111261,17,19850611,서울특별시 강남구 논현동 278-20번지
3859,111261,17,19850528,서울특별시 강남구 역삼동 705-23번지
3860,111261,17,20151222,서울특별시 강남구 청담동 52-3번지 지하13층
3861,111261,17,20141005,서울특별시 강남구 역삼동 718-15번지 지하1층
3862,111261,17,20020115,서울특별시 강남구 역삼동 678-21번지 지하1층
3863,111261,17,20020114,서울특별시 강남구 역삼동 832-7번지 지하1층
3864,111261,17,19880613,서울특별시 강남구 역삼동 718-13번지
3865,111261,17,19880610,서울특별시 강남구 역삼동 676-0번지
3866,111261,17,19880607,서울특별시 강남구 역삼동 678-19번지
3867,111261,17,20001006,서울특별시 강남구 역삼동 651-2번지 지하1층
3868,111261,17,20001004,서울특별시 강남구 역삼동 718-20번지
3869,111261,17,20000925,서울특별시 강남구 삼성동 112-5번지 (3층)
3870,111261,17,19810605,서울특별시 강남구 논현동 199번지
3871,111261,17,19810331,서울특별시 강남구 논현동 201-7번지
3872,111261,17,19800710,서울특별시 강남구 역삼동 601-0번지
3873,111261,17,19800529,서울특별시 강남구 삼성동 49-10번지
3874,111261,17,19800522,서울특별시 강남구 역삼동 662-14번지
3875,111261,17,19800514,서울특별시 강남구 역삼동 825-22번지
3876,111261,17,19890711,서울특별시 강남구 역삼동 677-21번지
3877,111261,17,19890711,서울특별시 강남구 역삼동 689-7번지
3878,111261,17,20010921,서울특별시 강남구 논현동 200-6번지 지상3층
3879,111261,17,19890626,서울특별시 강남구 역삼동 678-6번지
3880,111261,17,19890427,서울특별시 강남구 역삼동 648-12번지
3881,111261,17,19890427,서울특별시 강남구 역삼동 678-21번지
3882,111261,17,19890424,서울특별시 강남구 역삼동 824-46번지 외22.23.24
3883,111261,17,19880517,서울특별시 강남구 청담동 129-7번지
3884,111261,17,19880511,서울특별시 강남구 역삼동 832-23번지
3885,111261,17,20091214,서울특별시 강남구 역삼동 678-15번지 지하1층
3886,111261,17,19791208,서울특별시 강남구 논현동 6번지 지하12층
3887,111261,17,19791129,서울특별시 강남구 논현동 202-7번지 지하3층
3888,111261,17,19790922,서울특별시 강남구 삼성동 117-0번지
3889,111261,17,19790905,서울특별시 강남구 삼성동 1-0번지
3890,111261,17,20070821,서울특별시 강남구 역삼동 677-21번지 4층
3891,111261,17,20070820,서울특별시 강남구 역삼동 677-21번지 2층3층
3892,111261,17,20070711,서울특별시 강남구 역삼동 823-6번지 지하1층
3893,111261,17,20120704,서울특별시 강남구 논현동 236-8번지 지하1층
3894,111261,17,20011201,서울특별시 강남구 삼성동 143-27번지 지상1층
3895,111261,17,20011122,서울특별시 강남구 삼성동 142-22번지
3896,111261,17,20110408,서울특별시 강남구 논현동 236-8번지
3897,111261,17,20110215,서울특별시 강남구 삼성동 143-1번지 지하1층
3898,111261,17,20110105,서울특별시 강남구 논현동 236-8번지 지하2층
3899,111261,17,19900413,서울특별시 강남구 역삼동 648-17번지
3900,111261,17,19900317,서울특별시 강남구 삼성동 37-22번지
3901,111261,17,19900309,서울특별시 강남구 역삼동 677-21번지
3902,111261,17,20101123,서울특별시 강남구 역삼동 606-28번지
3903,111261,17,20100917,서울특별시 강남구 역삼동 823-48번지 지하1층
3904,111261,17,20010727,서울특별시 강남구 역삼동 736-9번지 지상1층
3905,111261,17,20010716,서울특별시 강남구 역삼동 601-15번지 지하1층
3906,111261,17,20010716,서울특별시 강남구 역삼동 823-6번지 지하1층
3907,111261,17,20010705,서울특별시 강남구 삼성동 38-30번지
3908,111261,17,20011106,서울특별시 강남구 신사동 588-21번지 지상2층
3909,111261,17,20011031,서울특별시 강남구 역삼동 825-22번지 지상12층
3910,111261,17,20000619,서울특별시 강남구 역삼동 678-15번지
3911,111261,17,20000605,서울특별시 강남구 삼성동 45-9번지
3912,111261,17,20000530,서울특별시 강남구 역삼동 677-22번지 지상2층
3913,111261,17,20000529,서울특별시 강남구 역삼동 823-48번지
3914,111261,17,20000525,서울특별시 강남구 논현동 236-8번지
3915,111261,17,19891010,서울특별시 강남구 역삼동 735-32번지
3916,111261,17,19890926,서울특별시 강남구 역삼동 705-7번지
3917,111261,17,20000704,서울특별시 강남구 역삼동 606-3번지
3918,111261,17,20000630,서울특별시 강남구 역삼동 662-16번지
3919,111261,17,20011025,서울특별시 강남구 삼성동 44-9번지 지하1층
3920,111261,17,20011023,서울특별시 강남구 논현동 97-23번지 지상12층
3921,111261,17,20011011,서울특별시 강남구 역삼동 653-0번지
